year_month_day_hour_minute_second,uu,vv,ww,ws,wd,std.u,std.v,std.w,std.ws,std.wd,std.uw,std.vw,u.star
2020-03-14 12:50:38,-0.07285714285714286,0.1723809523809524,-0.04047619047619048,0.2066666666666667,156.1904761904762,0.049813939529298135,0.10039446010138017,0.03879126067507867,0.08895691841185446,24.08447435095698,0.0019323455135336095,0.003894427672126423,0.06593537387510764
2020-03-14 12:50:39,-0.1945,0.194,-0.027000000000000003,0.34199999999999997,136.55,0.18394721782992104,0.06976652794179047,0.1085357084097211,0.07871333733036741,34.99394684498269,0.01996484159716776,0.00757215953344883,0.14612520643958996
2020-03-14 12:50:40,-0.15904761904761902,0.2419047619047619,-0.0280952380952381,0.3076190476190476,145.76190476190476,0.0754920367922844,0.08880422555368904,0.04490200971215516,0.07217373219563762,18.62231124727744,0.003389744169237529,0.003987488198292163,0.0723435311627151
2020-03-14 12:50:41,-0.040999999999999995,0.17400000000000002,-0.05500000000000001,0.38099999999999995,181.55,0.24838213343661883,0.24658509794047936,0.05969219291278251,0.10637075181695983,64.06285975508742,0.014826474225187137,0.014719205235680462,0.14454095611040604
2020-03-14 12:50:42,-0.007619047619047618,0.2314285714285714,-0.00904761904761905,0.25714285714285723,178.23809523809524,0.07667494779292398,0.08193202757687096,0.061392569738101206,0.05395765535518173,26.19905487208415,0.004707272079542355,0.005030017716797081,0.08300051052724103
2020-03-14 12:50:43,-0.091,0.215,-0.008999999999999998,0.26450000000000007,161.3,0.12977308130571202,0.08133750348814629,0.07040484433093477,0.10821396932880123,23.740039462566404,0.009136653587674397,0.005726554271349804,0.10384095113556484
2020-03-14 12:50:44,-0.11095238095238094,0.32666666666666666,-0.0280952380952381,0.35523809523809524,162.04761904761904,0.06307969260425751,0.08856259556569766,0.06990129094795372,0.09862145038575777,9.26539902257961,0.0044093519456376885,0.006190639759743788,0.08718039564070242
2020-03-14 12:50:45,-0.02,0.26949999999999996,-0.0215,0.2835,173.05,0.05857968032832222,0.13232635095813203,0.034834193727307346,0.12062447163778472,20.699542329036635,0.0020405759330405114,0.004609481744503233,0.07099971437658051
2020-03-14 12:50:46,-0.13399999999999995,0.11949999999999998,0.003999999999999999,0.215,124.9,0.042968776913867156,0.12102522573066282,0.04134578193976414,0.05871429486123999,33.154978986254044,0.0017765776804991229,0.005003882592270717,0.07286908083590597
2020-03-14 12:50:47,-0.049,0.296,-0.06200000000000001,0.3959999999999999,178.75,0.1895951365132389,0.199509925884192,0.04137123333148797,0.10307891713582723,44.97118960775712,0.00784378463120452,0.008253971695702779,0.10670767261070925
2020-03-14 12:50:48,-0.11761904761904765,0.3595238095238096,0.011904761904761904,0.5095238095238095,163.57142857142858,0.1408866481219836,0.29206978944211587,0.14763532936323365,0.07761933975989428,60.780400976442586,0.020799846698371052,0.04311981956133708,0.2188020574087363
2020-03-14 12:50:49,-0.1335,0.4375,-0.05600000000000001,0.46350000000000013,162.65,0.031834274809261466,0.08723078886675159,0.03676382661487269,0.08567226413551388,4.648429276308515,0.0011703497594978977,0.0032069375973758224,0.05842790469423867
2020-03-14 12:50:50,-0.19952380952380955,0.49809523809523804,-0.07095238095238098,0.5438095238095239,158.23809523809524,0.054724417811082324,0.04331501444292127,0.026439508676365735,0.047484333255947746,5.682470958172704,0.0014468867195251746,0.001145227700180524,0.042956625854029075
2020-03-14 12:50:51,-0.1285,0.402,-0.0735,0.4955000000000001,176.15,0.1475510616345192,0.20014731416739284,0.0875559971194375,0.07096885899722792,51.113161349674854,0.012918980327441907,0.017524097662703398,0.14755136206403802
2020-03-14 12:50:52,-0.07142857142857142,0.4147619047619047,-0.12761904761904763,0.4466666666666667,169.66666666666666,0.07066015244009273,0.05473746866809313,0.04526640718068554,0.05112077203381549,10.480139948174987,0.003198531231802548,0.00247776854476992,0.06360800363763852
2020-03-14 12:50:53,-0.053500000000000006,0.4325000000000001,-0.13150000000000003,0.4595000000000001,172.6,0.037173136876824886,0.07166258658316396,0.03856300381399114,0.05898037140037621,6.047182902197647,0.0014335078191590126,0.002763524599727022,0.055796055252298846
2020-03-14 12:50:54,-0.06000000000000001,0.29857142857142865,-0.1042857142857143,0.32333333333333336,168.38095238095238,0.0403732584763727,0.07995534467974698,0.03641035959331197,0.08356634091147784,8.188261051506554,0.0014700048590784607,0.002911202851196791,0.057107710444063126
2020-03-14 12:50:55,-0.13,0.1895,-0.07550000000000003,0.251,143.75,0.024061325159289392,0.059158573699044356,0.06236353522945753,0.05270573722890237,13.234225963089237,0.0015005492992387767,0.0036893377950048124,0.06310959360544723
