dtm,tt.ac,ww,uu,vv,ws,wd,sig.uu,sig.vv,sig.ww,sig.uu.ww,sig.vv.ww,sig.tt.ww,tt,rh,ws.10,wd.10,pp,sh,tv,theta,rho,H,u.star,L 
"2020-02-25 09:29:08",9.4045,-0.1745,-0.941762403719499,1.38139758790796,1.67187790252083,145.71594286499,0.0370560928627285,0.0533585956691901,0.0610844971287616,-0.000646174457078791,-0.00168578383436034,-0.000324749999999993,281.941333333347,62.1740010867075,8.49713333333469,267.80684633301,920,4.76544554005988,1101.52273572343,288.73533258349,3.43696645077495,-0.326048999999993,0.0424898013453807,17.3869820997864
"2020-02-25 09:29:09",9.39,-0.205,-0.825700033850181,1.39552486355608,1.62150244856534,149.388170954316,0.0686191023337666,0.044445793735872,0.0440693233798511,-0.00166513941361532,-0.000910195593844731,-0.000309999999999997,281.9415,62.1745010850008,8.49715000000003,267.802887999994,920,4.76553774498975,1101.53924467871,288.735503266344,3.43701796194544,-0.311239999999997,0.043562235725648,19.6285541353438
"2020-02-25 09:29:11",9.412,-0.1745,-0.800190269466838,1.41286838636448,1.62373074878121,150.474576846897,0.0485588707443167,0.0425403655385806,0.0251100143471249,-0.000313201360549629,0.000222340626359554,0.000173999999999997,281.941833333359,62.1755010817445,8.49718333333593,267.794971332717,920,4.76572215910535,1101.57226337766,288.735844632107,3.43712098674636,0.174695999999996,0.0195983908308527,-3.1844323644282
"2020-02-25 09:29:12",9.397,-0.112,-0.786221363505818,1.5474414734388,1.73571862528216,153.065866627749,0.0500506478493811,0.0700829573545301,0.0538614206234755,0.00153449713692595,-0.00153955016119148,0.000118999999999997,281.942000000013,62.1760010800377,8.49720000000126,267.791012999701,920,4.76581436826215,1101.58877311615,288.736015314961,3.43717250036062,0.119475999999997,0.0466227694029591,-62.6855631567256
"2020-02-25 09:29:13",9.403,-0.1975,-0.853253254828788,1.51317876296091,1.73716754677027,150.582160356959,0.0718140558167666,0.0475119792755895,0.0514909291960602,-0.00228566918963102,-0.000851920951770315,-0.000512499999999994,281.942166666666,62.176501078331,8.49721666666659,267.787054666685,920,4.76590657882792,1101.60528311572,288.736185997816,3.43722401478948,-0.514549999999994,0.0493889971320428,17.3028364149668
"2020-02-25 09:29:15",9.404,-0.11725,-0.695144830757182,1.31460694999403,1.48708364549579,152.130772175816,0.0959441886818448,0.186209355959516,0.137542301185434,0.000257119436615222,-0.00479169620678604,0.000411499999999996,281.942500000025,62.1775010750747,8.49725000000249,267.779137999409,920,4.76609100421556,1101.63830390329,288.736527363578,3.43732704610727,0.413145999999996,0.0692718534665371,-59.4595538683877
"2020-02-25 09:29:16",9.421,-0.148,-0.729573016354698,1.29327872123361,1.48487259958171,150.571495918577,0.0348214735840994,0.0518748974890634,0.117006522535239,-0.000860330910671081,-0.000671650873900524,0.000882999999999988,281.942666666678,62.1780010733679,8.49726666666782,267.775179666393,920,4.76618321900845,1101.6548146861,288.736698046433,3.43737856298002,0.886531999999988,0.0330372464371382,-3.00588349594805
"2020-02-25 09:29:17",9.397,-0.042,-0.761463278150868,1.33202713115323,1.53431502700735,150.245232448323,0.0524070852083672,0.105372624270669,0.0531730046269029,0.000233213631309081,-0.00206658816127952,0.000729,281.942833333331,62.1785010716612,8.49728333333315,267.771221333377,920,4.76627543521041,1101.67132573,288.736868729287,3.43743008066742,0.731916,0.0456037889037076,-9.57627980881561
"2020-02-25 09:29:19",9.43555555555556,-0.0833333333333333,-0.937134638068791,1.24187810241012,1.55579000868179,142.961401120332,0.140854717388579,0.0938732215766861,0.0713942774817622,-0.00162733843074859,0.00298619754267111,0.000354629629629641,281.943166666691,62.1795010684048,8.49731666666905,267.763304666101,920,4.76645987187064,1101.70434860629,288.73721009505,3.43753311850244,0.356048148148159,0.0583165871022436,-41.1645497112586
"2020-02-25 09:29:20",9.47083333333333,-0.107916666666667,-1.08889750867594,1.30858303321739,1.70237696742675,140.235496582545,0.0943085236226486,0.0933296199677574,0.0486316381780838,-0.00197369885387412,-0.00215802816174305,0.00220243055555556,281.943333333344,62.1800010666981,8.49733333333438,267.759346333085,920,4.76655209229993,1101.72086043348,288.737380777904,3.43758463863386,2.21124027777778,0.0540784448272755,-5.28558064378529
