"","date","ch4.corr","ch4.raw","lon","lat","alt"
"189",2020-03-13 13:56:15,2091.70229855959,2091.70229855959,8.6037554935,47.389904365,5.303677419
"190",2020-03-13 13:56:17,2045.55740389847,2045.55740389847,8.6037413165,47.38989622,6.262077419
"191",2020-03-13 13:56:19,2031.62527443111,2031.62527443111,8.603740093,47.389896805,9.141227419
"192",2020-03-13 13:56:21,2017.69314496375,2017.69314496375,8.603741165,47.38989779,9.677777419
"193",2020-03-13 13:56:23,2008.42560263436,2008.42560263436,8.6037418035,47.389898555,9.542777419
"194",2020-03-13 13:56:25,1999.1611897429,1999.1611897429,8.603741108,47.389898245,9.390177419
"195",2020-03-13 13:56:27,1994.85086720969,1994.85086720969,8.6037469435,47.38990149,9.401627419
"196",2020-03-13 13:56:29,1996.72527391494,1996.72527391494,8.6037670395,47.389912415,9.368477419
"197",2020-03-13 13:56:31,1998.59997468407,1998.59997468407,8.603790153,47.389929615,9.310777419
"198",2020-03-13 13:56:33,2000.4745830479,2000.4745830479,8.6038131165,47.38994959,9.268177419
"199",2020-03-13 13:56:35,2003.37785430962,2003.37785430962,8.6038363,47.38996953,9.255227419
"200",2020-03-13 13:56:37,2007.73679786546,2007.73679786546,8.603857878,47.3899873,9.236827419
"201",2020-03-13 13:56:39,2012.09216211328,2012.09216211328,8.6038767665,47.39000036,9.214077419
"202",2020-03-13 13:56:41,2016.45026588349,2016.45026588349,8.6038966945,47.3900101,9.266827419
"203",2020-03-13 13:56:43,2020.61909301195,2020.61909301195,8.6039145215,47.39002135,9.354877419
"204",2020-03-13 13:56:45,2024.7879201404,2024.7879201404,8.603931509,47.39003067,9.341677419
"205",2020-03-13 13:56:47,2034.32184447753,2034.32184447753,8.603943562,47.390038745,9.260827419
"206",2020-03-13 13:56:49,2040.669450665,2040.669450665,8.603958415,47.390048495,9.245977419
"207",2020-03-13 13:56:51,2044.63266818299,2044.63266818299,8.603978345,47.3900639,9.219677419
"208",2020-03-13 13:56:53,2045.04358052676,2045.04358052676,8.603993027,47.39007967,9.208427419
"209",2020-03-13 13:56:55,2045.43141075168,2045.43141075168,8.6040080295,47.390095885,9.246277419
"210",2020-03-13 13:56:57,2045.83589804007,2045.83589804007,8.6040251035,47.3901135,9.213527419
"211",2020-03-13 13:56:59,2042.89193496723,2042.89193496723,8.604046727,47.390131025,9.147527419
"212",2020-03-13 13:57:01,2039.94797189439,2039.94797189439,8.604069524,47.390149265,9.047727419
"213",2020-03-13 13:57:03,2028.84134498789,2028.84134498789,8.6040868905,47.39016931,9.010127419
"214",2020-03-13 13:57:05,2021.42933942628,2021.42933942628,8.604101394,47.390191215,8.994427419
"215",2020-03-13 13:57:07,2017.55439174173,2017.55439174173,8.6041198315,47.3902153,8.992027419
"216",2020-03-13 13:57:09,2013.67944405717,2013.67944405717,8.604138025,47.39024108,8.913227419
"217",2020-03-13 13:57:11,2007.99052510848,2007.99052510848,8.6041660885,47.3902628,8.931177419
"218",2020-03-13 13:57:13,2004.20711852645,2004.20711852645,8.604208929,47.390278955,8.926627419
"219",2020-03-13 13:57:15,2003.47949888885,2003.47949888885,8.604265233,47.390293165,8.889727419
"220",2020-03-13 13:57:17,2002.75187925125,2002.75187925125,8.6043054155,47.39031182,8.952127419
"221",2020-03-13 13:57:19,2006.60679773489,2006.60679773489,8.604317401,47.390322365,8.207927419
