"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed","lon.rtc","lat.rtc","alt.rtc","alt.p.sm.10","alt.p.sm.20"
"60",2020-03-13 13:28:53,416.462670853665,1991.34728032721,148.162325874709,0.0112815375371675,79.994046939,129.87,17.1887528089888,17.2190898876404,0,0,0,0.721022816029935,973.15,405.990561797753,0,0,0,0,0.907387522931532,1.0401651824186
"61",2020-03-13 13:28:55,416.460855255906,1991.359797208,148.138547557454,0.0112811213536828,79.994046939,129.87,17.2916292134831,17.2651348314607,0,0,0,0.729505837691347,973.15,405.445842696629,0,0,0,0,1.00032141872953,1.0334961377155
"62",2020-03-13 13:28:57,416.459039658148,1991.37231408879,148.114769240198,0.0112807051701981,79.994046939,129.87,17.3945056179775,17.3111797752809,0,0,0,0.737988868659776,973.15,404.901123595506,0,0,0,0,1.24247098901974,1.04252336210865
"63",2020-03-13 13:28:59,416.45722406039,1991.38483096958,148.090990922943,0.0112802889867134,79.994046939,129.87,17.4973820224719,17.3572247191011,0,0,0,-0.206461505689575,973.15,404.356404494382,0,0,0,0,1.30300169788943,1.00496969978673
"64",2020-03-13 13:29:01,416.455408462631,1991.39734785037,148.067212605687,0.0112798728032287,79.994046939,129.87,17.6002584269663,17.4032696629213,0,0,0,-0.197979367147004,973.15,403.811685393258,0,0,0,0,1.3113195227154,0.967416004202059
"65",2020-03-13 13:29:03,416.453592864873,1991.40986473117,148.043434288432,0.011279456619744,79.994046939,129.87,17.7031348314607,17.4493146067416,0,0,0,1.803103206978,973.15,403.266966292135,0,0,0,0,1.39141676051314,0.910737586786253
"66",2020-03-13 13:29:05,416.451777267115,1991.42238161196,148.019655971176,0.0112790404362594,79.994046939,129.87,17.8060112359551,17.4953595505618,0,0,0,-1.22048231335917,973.15,402.722247191011,0,0,0,0,1.49317164140693,0.888470801412073
"67",2020-03-13 13:29:07,416.449961669356,1991.43489849275,147.99587765392,0.0112786242527747,79.994046939,129.87,17.9088876404494,17.541404494382,0,0,0,2.85984234338581,973.15,402.177528089888,0,0,0,0,1.4525980259042,1.00699266159972
"68",2020-03-13 13:29:09,416.448146071598,1991.44741537354,147.972099336665,0.01127820806929,79.994046939,129.87,18.0117640449438,17.5874494382022,0,0,0,3.56156644182658,973.15,401.632808988764,0,0,0,0,1.56964438189381,1.07363517104106
"69",2020-03-13 13:29:11,416.44633047384,1991.45993225433,147.948321019409,0.0112777918858053,79.994046939,129.87,18.1146404494382,17.6334943820225,0,0,0,1.31719195234244,973.15,401.08808988764,0,0,0,0,1.43398498048537,0.969410971453534
